Sentence,Opinion
Rohan thanks for testing and the update. I'm glad to hear things are working for you with the Hardy Alpha release. I'm going to go ahead and close this report for now. Chris and fishor if you guys are still having issues with the latest Hardy kernel care to open a new bug report? Thanks!,0
it boots but after it switches to ncurses i don't have any text displayed.,0
Thanks Adrien. wxGlade is one of the wxwidgets2.8 applications which has a similar bug. Its UI freezes instead of crashing but backtrace output to terminal is similar.,0
problems related to usage of large i/o buffers) are not present.,0
i agree with artem baguinski.,0
I have a problem similar to chronographer. Interface wlan0 disappears when I install firestarter and reboot.,0
"The same here. I can connect using ""iwconfig mode ad-hoc"" but wicd can't.",0
however this problem has not been reported so far although bug 297039 has been in since 3.5.2,0
Same here 2.6.22-14-server DISTRIB_ID=Ubuntu DISTRIB_RELEASE=7.10,0
The desktop icon is the official one and it is different from the icon inside thunderbird,0
Same here with a Lenovo 3000 N100 (0768-6EU). And I confirm what lusepuster said it works with kernel 2.6.20-15.,0
nvidia themselves aren't much help; i need to follow up with them.,0
i have also confirmed now that it occurs with either the gnome or kde desktop.,0
Albert you completely misunderstood this.,0
I can confirm that the fix is good i'm using it now without any problems (that i know of anyway ;P),0
sorry : i entirely disagree with your diagnosis,0
I am confirming this bug since another user reported the same problem,0
it didnt do any good.,0
Let me first say I am really impressed with gideon. It shows a lot of potential! I am really looking forward to the stable releases.,0
I cannot think why the behavior might depend on what is running on the terminal.,0
thanks it works for me as well...,0
this doesn't sound like it is the same problem that i'm seeing.,0
maybe you're right and we should move this to a different bug and start from scratch.,0
so it seems not related to the drive ( Asus Quietrack) I was not able to produce a backtrace. Kde bugtrace crashed too. Best regards David,0
comment on attachment 555658 thunderbird patch v1 this looks fine although there may be some ambiguity between whether we are just indexing messages really slowly or are working some other type of jobs,0
i thought that with the ubuntu 810 the problem came resolved instead not.,0
As reported by me and Jayhawk this bug has been fixed in the 8.04 release. So I think we could close this report.,0
de oliveira: you are seeing a different bug than this one.,0
I'm trying to package 2.20.2 which requires me to run autoreconf to update 99_autoreconf.patch. Any advice would be much appreciated.,0
not everything is ok as i expected.,0
I agree that Albert's idea makes sense.,0
this isn't an issue with networkmanager.,0
With the newer 2.6.24-1-generic kernel the problem has not changed. Thanks for looking into this Thomas.,0
Restored the original bug title since 'experiences' isn't a good name for something that needs to be fixed.,0
We've put some fixes in and they've not worked as well as we'd like so there's still some work to do.,0
Adding fbcon to initramfs modules had fixed it a while back but this no longer is the case. I no longer have any fb console and even worse gdm also repeatedly fails to start.,0
meanwhile i looked at david's patch and it looks sane safe and clean.,0
Oh! I am sorry! I was wrong. it is not available in intrepid!,0
i agree with slogger that this might be related with bug 22985.,0
i do not have a bios option to set the video memory on my dell latitude d505.,0
Also irqpoll is at best a workaround to help tracking things,0
Disregard that last comment it should have been rootflags=locale=da_DK.utf8 BUT it still doesn't help.,0
Well actually I still have the exact same problem,0
Hi Chris ok what i see is that network manager uses wpa_supplicant to setup network but never receives any association event back.,0
i completely agree with mat.,0
I did specifically say above that it's not a substitute for archive signing. It won't silence apt and it won't protect against all attacks.,0
the fix looks ok to me but i can t guarantee that there are no unwanted side effects,0
2.2.8 still doesn't have this needed feature... Frustration also confirmed.,0
I am getting the same error on xubuntu release candidate with all updates,0
forgot to add: this is on a Dell D830 and as expected this bug still exists in Gutsy final I upgraded to today,0
I use clearlooks theme and open office will work.,0
I never managed to figure out why my patch to libgksu worked and what was causing libgksu to lose stderr.,0
I have the same problem. No xchat icon. Clean 7.10 install. I'll let you know if it will change atfter a reboot.,0
This is NOT a bug.,0
I have the same problem since some month.,0
i already tried that in the past and it made no difference.,0
Thanks Alex built and tested your tree and it now works (associates correctly) with Network manager on an open network.,0
I try to enable the start splash screen and it kills the playing of question.wav file on login screen . It is a very annoying and weird bug. Anyway shutdown sound is not played too.,0
New debdiff many many thanks to pochu on ubuntu-bugsquad freenode for helping talk me through this...,0
the hosts removal of ipv6 lines solution does not work for me and several other people,0
Thanks for clearing that up! I'll be waiting to test things re: this bug when they become available.,0
"martin pitt re: hal 0.5.10+git20080301-1ubuntu2 it is not working on my lenovo t61p 14"" with an nvidia 128mb card nor is it working my lenovo z60m.",0
I am also able to confirm this on a Thinkpad T61 with the latest kernel and updates on Gutsy.,0
I don't think it was ever a good idea to install plugins disabled by default but it's also not a good idea to do something that will break in some situations.,0
I can confirm this. I have a nvidia card.,0
Unfortunately it doesn't resolve problem of logout sound. Splash screen absence remains the same.,0
Emmet pbuilder had no problems compiling wxwidgets2.8 with attached debdiff.,0
Your system lockup is caused by the 100.14.11 driver. It's horribly broken.,0
i do confirm this issue on acer travelmate 3210 partially solved stopping networking service.,0
sorry i wasn't completely correct in my previous comment.,0
you're right ... this bug depends of 362539 and not a dupe,0
i did not take it as such.,0
I tried it last week and it worked ok forme - wow thanks!,0
I don't think the D800 has even remotely the same sound hardware as the newest Dells.,0
libapt-front fixed this will fix itself in the next day or so.,0
it appears that 2.6.23.1 includes an earlier version of the same patch however this did not work for me.,0
i ran through my scenario and it seems to working ok i am certainly concern about the risk of regression as per comment 6,0
sorry that does not help for fsam7440 I just noticed it,0
I agree with others that you should be able to change it in the Mouse settings.,0
I have no idea why this is.,0
Yes your first example works as expected.,0
hi craig unfortunately there is no visible change in the behavior of the vpn configuration wizard with the new package.,0
I'm pretty happy with openSuSE 10.3 and Mandriva 2008.0 and tonight I will make up my mind on which shall remain in this laptop as I need the rest of the space to try another distro.,0
It seems my problem is different from Geoff's because mine is fixed by 2.6.23 and his is not.,0
"Ok the problem is resolv whith the ""sudo dpkg --configure -a"" Thanks for you help and i promise to whrite only in english for next time in this site.",0
jaakan: i don't think a reinstall would help.,0
i've seen variants of this problem on other machines and afaik it's been reported on amd64 too.,0
hello you wouldn't see any problem - you have a crt.,0
I agree with others that you should be able to change it in the Mouse settings.,0
You don't have to nominate it for the current development version.,0
Same Problem here with a up to date Ubuntu Gutsy (Sept. 3rd 2007).,0
After few tests nm crashes only when network is protected. On an open network still the same unable to connect.,0
Ted: Okay thanks for the clarification!,0
i always have had this problem. and i had to set it up manually because it never worked out of the box.,0
I had the same problem i have ubuntu karmic amd64.,0
(Gutsy up to date ~triibe-3) I had switched to a console and then back to X. The screen was not properly refreshed and seemed to hang.,0
cool thanks.,0
hm i can not reproduce this.,0
I confirm that this problem is fixed on my Dell Latitude D830 with Tribe-5 amd64 Thanks Martin,0
which makes the whole mechanism overblown and not as intuitive as I would like it to be.,0
Thanks for this additional information.,0
Hi Ketil thanks for the files but they don't actually contain any useful information for debugging the problem.,0
I'm trying hardy heron beta1 and I have this same problem.,0
I don't follow how gnome-mount is responsible for the crashes as I wasn't changing the devices attached to my machine.,0
dAniel hAhler's workaround fixed the problem,0
i tested it some more last night( pci=routeirq) and the mouse does freeze after a certain amount of time so this isn't really a solution.,0
Java version: OpenJDK 17.0.1 (build 17.0.1+12) on macOS Big Sur 11.6,1
Browser version: Mozilla Firefox 93.0 on Windows 10 Pro,1
IDE version: Visual Studio Code 1.63.0 on Ubuntu 21.10,1
Server version: Apache HTTP Server 2.4.51 on CentOS Linux release 8.5.2111,1
Database version: PostgreSQL 14.1 on Debian GNU/Linux 11.1,1
Mobile device: Samsung Galaxy S21 (Android 11) with Chrome browser,1
Virtual machine: Oracle VirtualBox 6.1.30 on Windows 10 Enterprise,1
Text editor: Emacs 27.2 on Arch Linux,1
Programming language version: Go 1.17.3 on macOS Monterey 12.1,1
Framework version: AngularJS 1.8.2 on Windows 11 Home,1
OS version: macOS Monterey 12.1,1
VS Code version: Visual Studio Code 1.63.2 on Windows 11 Pro,1
Framework version: Ruby on Rails 6.1.4 on Ubuntu 20.04.3 LTS,1
IDE version: Eclipse 2021-09 (4.21.0) on Windows 10 Home,1
Browser version: Microsoft Edge 96.0.1054.43 on Windows 11 Pro,1
Server version: Nginx 1.21.4 on CentOS Linux release 7.9.2009,1
Database version: MongoDB 5.0.4 on Amazon Linux 2,1
Mobile device: iPhone 13 (iOS 15.2) with Safari browser,1
Virtual machine: VMware Workstation 16 Pro on Ubuntu 21.04,1
Text editor: Atom 1.55.0 on Fedora 35,1
Programming language version: Rust 1.57.0 on Arch Linux,1
Framework version: Vue.js 3.2.20 on macOS Big Sur 11.6,1
OS version: Windows 11 Pro,1
VS Code version: Visual Studio Code 1.64.0-insider on Ubuntu 20.04.3 LTS,1
Framework version: Django 3.2.8 on CentOS Linux release 8.5.2111,1
IDE version: NetBeans 12.5 on Windows 10 Enterprise,1
Browser version: Google Chrome 96.0.4664.45 on macOS Monterey 12.1,1
Server version: Apache Tomcat/10.1.0 on Debian GNU/Linux 11.1,1
Database version: Microsoft SQL Server 2019 on Windows Server 2019 Datacenter,1
Mobile device: iPad Air (iPadOS 15.1) with Safari browser,1
Virtual machine: Parallels Desktop 17 on macOS Big Sur 11.6,1
Text editor: Vim 8.2 on CentOS Linux release 7.9.2009,1
Programming language version: Swift 5.5.2 on macOS Monterey 12.1,1
Framework version: Laravel 8.77.0 on Ubuntu 21.04,1
OS version: Ubuntu 21.10,1
VS Code version: Visual Studio Code 1,1
Java version: Oracle JDK 17.0.1 (build 17.0.1+12) on Ubuntu 20.04.3 LTS,1
Browser version: Safari 15.2 on macOS Monterey 12.1,1
IDE version: PyCharm 2021.3.2 on Windows 10 Pro,1
Server version: Nginx 1.21.4 on Ubuntu 21.04,1
Database version: MySQL 8.0.27 on CentOS Linux release 7.9.2009,1
Mobile device: Google Pixel 6 (Android 12) with Chrome browser,1
Virtual machine: Hyper-V on Windows Server 2019 Datacenter,1
Text editor: Sublime Text 4.0.3 on macOS Big Sur 11.6,1
Programming language version: Python 3.10.1 on Windows 11 Pro,1
Framework version: Spring Boot 2.6.2 on Ubuntu 20.04.3 LTS,1
OS version: macOS Big Sur 11.6,1
VS Code version: Visual Studio Code 1.64.0 on Arch Linux,1
Framework version: Angular 13.0.2 on Windows 10 Home,1
IDE version: IntelliJ IDEA 2021.3.2 on macOS Monterey 12.1,1
Browser version: Opera 82.0.4227.0 on Windows 10 Pro,1
Server version: Apache HTTP Server 2.4.51 on Ubuntu 21.04,1
Database version: Oracle Database 19c on Oracle Linux 8.5,1
Mobile device: iPad Pro (iPadOS 15.2) with Chrome browser,1
Virtual machine: VirtualBox 6.1.30 on macOS Monterey 12.1,1
Text editor: Nano 5.8 on Ubuntu 21.10,1
Programming language version: C++ 20 on Windows 11 Home,1
Framework version: Symfony 5.4.25 on CentOS Linux release 7.9.2009,1
OS version: Windows 10 Home,1
VS Code version: Visual Studio Code 1.64.1 on Arch Linux,1
Framework version: Flask 2.1.0 on Ubuntu 20.04.3 LTS,1
IDE version: Code::Blocks 20.03 on Windows 10 Pro,1
Browser version: Vivaldi 5.0.2497.10 on macOS Big Sur 11.6,1
Server version: Apache Tomcat/9.0.54 on CentOS Linux release 8.5.2111,1
Database version: MariaDB 10.6.5 on Ubuntu 21.10,1
Mobile device: OnePlus 9 Pro (Android 12) with Firefox browser,1
Virtual machine: KVM on Debian GNU/Linux 11.1,1
Text editor: Brackets 1.14 on Windows 10 Home,1
Programming language version: Kotlin 1.6.10 on macOS Monterey 12.1,1
Framework version: Express.js 4.17.1 on Ubuntu 21.10,1
OS version: Debian GNU/Linux 11.1,1
VS Code version: Visual Studio Code 1.64.2 on Arch Linux,1
Framework version: Ruby,1
OS version: Ubuntu 20.04.3 LTS x86_64,1
VS Code version: Visual Studio Code 1.64.3-insider on macOS Big Sur 11.6,1
Framework version: Ruby on Rails 6.1.4 on Windows 10 Pro,1
IDE version: Eclipse 2021-09 on Ubuntu 21.04,1
Server version: Apache HTTP Server 2.4.52 on CentOS Linux release 8.5.2111,1
Database version: PostgreSQL 14.1 on Arch Linux,1
Mobile device: Samsung Galaxy S21 Ultra 5G (Android 12) with Chrome browser,1
Virtual machine: VMware Workstation 16.2.1 on Windows 11 Home,1
Text editor: Vim 8.2.3459 on Debian GNU/Linux 11.1,1
Programming language version: JavaScript ES2022 on macOS Monterey 12.1,1
Framework version: Laravel 9.0.1 on Ubuntu 20.04.3 LTS,1
OS version: Fedora 35 Workstation x86_64,1
VS Code version: Visual Studio Code 1.65.0-insider on Arch Linux,1
Framework version: Django 4.1.1 on Windows 11 Pro,1
IDE version: NetBeans 12.6 on Ubuntu 21.10,1
Server version: Apache Tomcat/10.1.0 on CentOS Linux release 7.9.2009,1
Database version: Microsoft SQL Server 2019 on Windows Server 2019 Datacenter,1
Mobile device: iPhone 13 (iOS 15.2) with Safari browser,1
Virtual machine: Parallels Desktop 17.1.1 on macOS Big Sur 11.6,1
Text editor: Atom 1.55.0 on Windows 10 Home,1
Programming language version: Rust 1.58.0 on Ubuntu 21.04,1
Framework version: ASP.NET Core 6.0 on Windows 10 Pro,1
OS version: Arch Linux 2022.04.01 x86_64,1
VS Code version: Visual Studio Code 1.65.1-insider on macOS Monterey 12.1,1
Framework version: Vue.js 3.2.31 on Ubuntu 20.04.3 LTS,1
IDE version: Visual Studio 2022 on Windows 11 Home,1
Server version: Nginx 1.21.5 on Debian GNU/Linux 11.1,1
Database version: MongoDB 5.0.4 on CentOS Linux release 8.5.2111,1
Mobile device: iPad mini (iPadOS 15.2) with Safari browser,1
Virtual machine: Oracle VM VirtualBox 6.1.30 on Windows 10 Home,1
Text editor: Emacs 27.2 on Ubuntu 21.10,1
Programming language version: Go 1.18 on macOS Big Sur 11.6,1
Framework version: Ruby on Sinatra 2.1.0 on Windows 11 Pro,1
OS version: CentOS Linux release 8.5.2111 (Core),1
VS Code version: Visual Studio Code 1.65.2-insider on Arch Linux,1
Framework version: Spring Framework 6.0.0-M2 on Ubuntu 20.04.3 LTS,1
IDE version: CLion 2021.3.3 on Windows 10 Pro,1
Server version: Apache Cassandra 4.0.1 on Ubuntu 21.04,1
OS version: Debian GNU/Linux 11 (bullseye) x86_64,1
VS Code version: Visual Studio Code 1.66.0-insider on macOS Monterey 12.1,1
Framework version: Angular 13.1.1 on Windows 11 Home,1
IDE version: IntelliJ IDEA 2021.3.3 on Arch Linux,1
Database version: MySQL 8.0.28 on CentOS Linux release 7.9.2009,1
Mobile device: Google Pixel 6 Pro (Android 12) with Chrome browser,1
Virtual machine: Hyper-V Manager 10.0.19041.746 on Windows 10 Pro,1
Text editor: Sublime Text 4.0.4 on Ubuntu 20.04.3 LTS,1
Programming language version: Python 3.10.2 on macOS Big Sur 11.6,1
Framework version: Flask 2.1.1 on Windows 10 Home,1
OS version: Red Hat Enterprise Linux 8.5 x86_64,1
VS Code version: Visual Studio Code 1.66.1-insider on Arch Linux,1
Framework version: Symfony 6.1.10 on Ubuntu 21.04,1
IDE version: PyCharm 2021.3.3 on Windows 11 Pro,1
Server version: Microsoft IIS 10.0 on Windows Server 2019 Datacenter,1
Database version: Oracle Database 19c on Oracle Linux 8,1
Mobile device: iPad Air (iOS 15.2) with Safari browser,1
Virtual machine: VMware Fusion 12.1.2 on macOS Monterey 12.1,1
Text editor: Notepad++ 8.1.8 on Windows 10 Home,1
Programming language version: Swift 5.5.2 on Ubuntu 20.04.3 LTS,1
Framework version: Express.js 4.17.2 on Windows 11 Home,1
OS version: FreeBSD 13.0-RELEASE-p4 amd64,1
VS Code version: Visual Studio Code 1.66.2-insider on macOS Big Sur 11.6,1
Framework version: Ruby on Hanami 2.0.0 on Windows 11 Pro,1
IDE version: Visual Studio for Mac 2022 on macOS Monterey 12.1,1
Server version: Nginx 1.21.5 on Ubuntu 21.10,1
Database version: MariaDB 10.6.5 on CentOS Linux release 8.5.2111,1
Mobile device: Samsung Galaxy Tab S7+ (Android 11) with Chrome browser,1
Virtual machine: QEMU 6.0.0 on Arch Linux,1
OS version: Fedora 35 (Workstation Edition) x86_64,1
VS Code version: Visual Studio Code 1.67.0 on Windows 10 Home,1
Framework version: Laravel 9.1.0 on Ubuntu 20.04.3 LTS,1
IDE version: Eclipse 2021-12 on macOS Monterey 12.1,1
Database version: PostgreSQL 14.1 on Arch Linux,1
Mobile device: iPhone 13 Pro Max (iOS 15.2) with Safari browser,1
Virtual machine: VirtualBox 6.1.30 on Windows 11 Pro,1
Text editor: Vim 8.2.3452 on CentOS Linux 8,1
Programming language version: Rust 1.57.0 on Windows 10 Pro,1
Framework version: Django 4.1.1 on Ubuntu 21.10,1
OS version: openSUSE Leap 15.3 x86_64,1
VS Code version: Visual Studio Code 1.67.1 on Arch Linux,1
Framework version: Ruby on Rails 7.0.0 on Windows 11 Home,1
IDE version: NetBeans 12.6 on macOS Big Sur 11.6,1
Server version: Apache Tomcat 10.1.1 on Ubuntu 20.04.3 LTS,1
Database version: Microsoft SQL Server 2019 on Windows Server 2019 Datacenter,1
Mobile device: Google Pixel 5a (Android 12) with Firefox browser,1
Virtual machine: VMware Workstation 16.2.1 on macOS Monterey 12.1,1
Text editor: Emacs 28.0.50 on Arch Linux,1
Programming language version: Java 17 on Ubuntu 21.04,1
Framework version: Spring Boot 2.6.2 on Windows 10 Home,1
OS version: Manjaro Linux 21.2.1 x86_64,1
VS Code version: Visual Studio Code 1.68.0-insider on macOS Monterey 12.1,1
Framework version: Express.js 4.17.3 on Windows 11 Pro,1
IDE version: IntelliJ IDEA Ultimate 2022.1 on Ubuntu 20.04.3 LTS,1
Server version: nginx/1.20.1 on CentOS Linux release 7.9.2009,1
Database version: MongoDB 5.1.3 on Arch Linux,1
Mobile device: OnePlus 9 (Android 12) with Chrome browser,1
Virtual machine: Parallels Desktop 17.1.1 on macOS Big Sur 11.6,1
Text editor: Nano 5.8 on Ubuntu 21.10,1
OS version: macOS Monterey 12.1 on MacBook Pro (M1 2020),1
VS Code version: Visual Studio Code 1.68.1 on Ubuntu 21.10,1
Framework version: Flask 2.1.1 on Windows 10 Pro,1
IDE version: Visual Studio 2022 on Windows 11 Home,1
Server version: Apache HTTP Server 2.4.51 on CentOS Linux 8.5.2111,1
Database version: MySQL 8.0.27 on Windows Server 2019 Datacenter,1
Mobile device: Samsung Galaxy S21 (Android 12) with Opera browser,1
Virtual machine: Hyper-V on Windows 10 Pro,1
Text editor: Sublime Text 4.0.1 on Ubuntu 20.04.3 LTS,1
Programming language version: Python 3.10.0 on macOS Big Sur 11.6,1
Framework version: Symfony 5.4.15 on Arch Linux,1
OS version: Windows 11 Pro x64 21H2,1
VS Code version: Visual Studio Code 1.69.0 on Ubuntu 20.04.3 LTS,1
Framework version: Angular 13.0.1 on Windows 10 Home,1
IDE version: Xcode 13.2.1 on macOS Monterey 12.1,1
Server version: Apache Cassandra 4.0.2 on Ubuntu 21.04,1
Database version: Oracle Database 19c on Oracle Linux 8.5,1
Mobile device: iPhone 14 (iOS 16.3) with Google Chrome browser,1
Virtual machine: KVM on CentOS Linux release 8.5.2111,1
Text editor: Atom 1.56.0 on Windows 11 Home,1
Programming language version: C++17 on Arch Linux,1
Framework version: Spring Framework 5.3.14 on Windows 10 Pro,1
OS version: Ubuntu 22.04 LTS x86_64,1
VS Code version: Visual Studio Code 1.69.1 on macOS Big Sur 11.6,1
Framework version: Ruby on Rails 6.1.4 on Windows 11 Pro,1
IDE version: Eclipse 2022-03 on Ubuntu 21.10,1
Server version: Apache Solr 8.10.1 on CentOS Linux release 7.9.2009,1
Database version: SQLite 3.36.0 on Arch Linux,1
Mobile device: iPad Pro 12.9 (5th generation) with Safari browser,1
Virtual machine: Proxmox VE 7.3-3 on Ubuntu 20.04.3 LTS,1
Text editor: Kate 21.12.3 on Fedora 35 (Workstation Edition) x86_64,1
Programming language version: Go 1.17.5 on macOS Monterey 12.1,1
Framework version: Express.js 4.17.1 on Windows 10 Home,1
OS version: Arch Linux x86_64,1
VS Code version: Visual Studio Code 1.70.0-insider on Ubuntu 21.04,1
Framework version: Vue.js 3.2.0 on Windows 11 Home,1
IDE version: PhpStorm 2022.1 on Arch Linux,1
Server version: lighttpd/1.4.59 on CentOS Linux 8,1
Database version: MariaDB 10.6.5,1
OS version: Fedora 34 Workstation Edition (64-bit),1
VS Code version: Visual Studio Code 1.70.1 on Windows 11 Pro,1
Framework version: Django 4.1.1 on Ubuntu 21.10,1
IDE version: Visual Studio for Mac 2022 on macOS Monterey 12.1,1
Server version: Nginx 1.20.1 on CentOS Linux 8,1
Database version: PostgreSQL 14.1 on Windows 10 Pro,1
Mobile device: Google Pixel 6 (Android 12) with Firefox browser,1
Virtual machine: VirtualBox 6.1.30 on macOS Big Sur 11.6,1
Text editor: Emacs 27.2 on Ubuntu 20.04.3 LTS,1
Programming language version: Java 17.0.2 on Windows_NT x64 10.0.19042,1
Framework version: Laravel 9.4.2 on Arch Linux,1
OS version: Debian GNU/Linux bullseye/sid (64-bit),1
VS Code version: Visual Studio Code 1.70.2 on macOS Big Sur 11.6,1
Framework version: Ruby 3.1.0 on Windows 10 Home,1
IDE version: IntelliJ IDEA 2021.3 on Ubuntu 21.04,1
Server version: Tomcat 10.1.0 on CentOS Linux release 7.9.2009,1
Database version: MongoDB 5.1.1 on Ubuntu 20.04.3 LTS,1
Mobile device: iPad Mini (6th generation) with Chrome browser,1
Virtual machine: VMware Workstation 16.2.1 on Windows 11 Pro,1
Text editor: Vim 8.2 on Arch Linux,1
Programming language version: Rust 1.57.0 on macOS Monterey 12.1,1
Framework version: .NET 6.0 on Windows_NT x64 10.0.22000,1
OS version: openSUSE Leap 15.4 x86_64,1
VS Code version: Visual Studio Code 1.71.0-insider on Ubuntu 21.10,1
Framework version: Express.js 4.17.1 on Windows 11 Home,1
IDE version: PyCharm 2021.3.1 on Fedora 35 (Workstation Edition) x86_64,1
Server version: Apache Kafka 3.0.0 on CentOS Linux 7,1
Database version: Microsoft SQL Server 2019 on Windows Server 2016 Datacenter,1
Mobile device: Samsung Galaxy Note 20 Ultra (Android 11) with Brave browser,1
Virtual machine: Parallels Desktop 17.1.0 on macOS Big Sur 11.6,1
Text editor: Nano 5.9 on Ubuntu 20.04.3 LTS,1
Programming language version: Swift 5.5.1 on Arch Linux,1
Framework version: Ruby on Rails 7.0.0 on Windows 11 Pro,1
OS version: Manjaro Linux KDE 22.1.3,1
VS Code version: Visual Studio Code 1.71.0 on macOS Monterey 12.1,1
Framework version: Angular 13.0.2 on Ubuntu 21.04,1
IDE version: NetBeans 12.6 on Windows 10 Pro,1
Server version: Apache HTTP Server 2.4.52,1
OS version: Arch Linux 2022.04.01,1
VS Code version: Visual Studio Code 1.72.0-insider on Windows 11 Home,1
Framework version: Flask 2.1.0 on Ubuntu 21.10,1
IDE version: Eclipse 2021-12 on macOS Monterey 12.1,1
Server version: MySQL 8.0.28 on CentOS Linux release 8.5.2111,1
Database version: Oracle Database 19c on Windows Server 2019 Standard,1
Mobile device: iPhone 13 Pro (iOS 15.2) with Safari browser,1
Virtual machine: QEMU 6.0.0 on Ubuntu 20.04.3 LTS,1
Text editor: Sublime Text 4.0.3 on Fedora 35 (Workstation Edition) x86_64,1
Framework version: Symfony 6.1.8 on Debian GNU/Linux 11 (bullseye),1
OS version: Ubuntu 22.04 LTS (64-bit),1
VS Code version: Visual Studio Code 1.72.0 on macOS Big Sur 11.6,1
Framework version: Spring Boot 2.6.3 on Windows 10 Pro,1
IDE version: Visual Studio 2022 on Windows_NT x64 10.0.19042,1
Server version: Apache Cassandra 4.0 on Ubuntu 20.04.3 LTS,1
Database version: MariaDB 10.6.5 on CentOS Linux 8,1
Mobile device: OnePlus 9 Pro (OxygenOS 12) with Chrome browser,1
Virtual machine: Hyper-V on Windows 11 Pro,1
Text editor: Atom 1.58.0 on macOS Monterey 12.1,1
Programming language version: Python 3.10.1 on Arch Linux,1
Framework version: Play 2.8.10 on Windows_NT x64 10.0.22000,1
OS version: Red Hat Enterprise Linux 8.5 (Ootpa) x86_64,1
VS Code version: Visual Studio Code 1.72.1 on Ubuntu 21.04,1
Framework version: ASP.NET Core 6.0 on Windows 11 Home,1
IDE version: Android Studio Arctic Fox (2020.3.1) on macOS Big Sur 11.6,1
Server version: Apache TomEE 9.1.0 on Ubuntu 20.04.3 LTS,1
Database version: Amazon Aurora MySQL 5.7 compatible on Amazon Linux 2,1
Mobile device: Xiaomi Mi 11 Ultra (MIUI 13) with Firefox browser,1
Virtual machine: VMware Fusion 12.1.2 on macOS Monterey 12.1,1
Text editor: Kate 21.08.2 on Debian GNU/Linux 11 (bullseye),1
Programming language version: Go 1.17.5 on Windows_NT x64 10.0.22000,1
Framework version: Flask-RESTful 0.3.9 on Ubuntu 21.10,1
OS version: Fedora 36 Workstation Edition (64-bit),1
VS Code version: Visual Studio Code 1.73.0 on Windows 10 Pro,1
Framework version: NestJS 8.0.0 on Ubuntu 21.04,1
Server version: Apache HTTP Server 2.4.52 on CentOS Linux 8.5.2111,1
Database version: PostgreSQL 14.1 on Ubuntu 20.04.3 LTS,1
Mobile device: Samsung Galaxy S21 Ultra (One UI 4.1) with Chrome browser,1
Virtual machine: VirtualBox 6.1.30 on Windows 11 Pro,1
Text editor: Visual Studio Code Insiders 1.64.0 on macOS Monterey 12.1,1
Programming language version: Java 17.0.2 on Arch Linux,1
Framework version: Django 4.1.1 on Windows 10 Pro,1
OS version: Debian GNU/Linux 11 (bullseye) x86_64,1
VS Code version: Visual Studio Code 1.73.1 on Ubuntu 21.10,1
Framework version: Laravel 8.78.0 on CentOS Linux release 8.5.2111,1
IDE version: IntelliJ IDEA 2021.3 on Windows_NT x64 10.0.22000,1
Server version: Nginx 1.21.4 on Ubuntu 20.04.3 LTS,1
Database version: Microsoft SQL Server 2019 on Windows Server 2019 Standard,1
Mobile device: Google Pixel 6 (Android 12) with Firefox browser,1
Virtual machine: Parallels Desktop 18.1.2 on macOS Big Sur 11.6,1
Text editor: Emacs 27.2 on Fedora 35 (Workstation Edition) x86_64,1
Programming language version: Ruby 3.1.0 on macOS Monterey 12.1,1
Framework version: Ruby on Rails 7.0.1 on Ubuntu 21.04,1
OS version: FreeBSD 13.0-RELEASE-p7 amd64,1
VS Code version: Visual Studio Code 1.74.0 on Windows_NT x64 10.0.19042,1
Framework version: Express.js 4.17.2 on Ubuntu 20.04.3 LTS,1
IDE version: PyCharm 2021.3.1 on Arch Linux,1
Server version: Apache HTTP Server 2.4.51 on CentOS Linux 8.5.2111,1
Database version: MongoDB 5.1.4 on macOS Big Sur 11.6,1
Mobile device: Apple iPad Pro 12.9 (iPadOS 15.2) with Safari browser,1
Virtual machine: Oracle VM VirtualBox 6.1.30 on Windows 11 Home,1
Text editor: Vim 8.2 on Debian GNU/Linux 11 (bullseye),1
Programming language version: PHP 8.1.2 on Windows 10 Pro,1
Framework version: CodeIgniter 4.2.10 on Ubuntu 21.10,1
OS version: openSUSE Leap 15.3 (x86_64),1
VS Code version: Visual Studio Code 1.74.1 on Ubuntu 20.04.3 LTS,1
Framework version: Angular 13.2.1 on Windows_NT x64 10.0.22000,1
IDE version: Eclipse 2022-03 on macOS Monterey 12.1,1
Server version: Apache Tomcat 10.1.0 on Ubuntu 21.04,1
Database version: Redis 6.2.6 on CentOS Linux 8.5.2111,1
OS version: macOS Big Sur 11.6.1 on MacBook Air (M1 2020),1
Framework version: Flask 2.1.0 on Ubuntu 20.04.3 LTS,1
IDE version: NetBeans 12.6 on Windows_NT x64 10.0.19042,1
Server version: Apache HTTP Server 2.4.52 on CentOS Linux 8.5.2111,1
Database version: MySQL 8.0.27 on Ubuntu 21.04,1
Mobile device: OnePlus 9T (OxygenOS 12) with Chrome browser,1
Virtual machine: VMware Workstation Pro 16.2.1 on Windows 11 Pro,1
Text editor: Atom 1.57.0 on Debian GNU/Linux 11 (bullseye),1
Programming language version: Go 1.17.3 on macOS Monterey 12.1,1
Framework version: Symfony 6.1.3 on Ubuntu 21.10,1
OS version: Fedora 35 (Workstation Edition) x86_64,1
VS Code version: Visual Studio Code 1.75.0 on Windows_NT x64 10.0.22000,1
Framework version: Spring Boot 2.6.1 on Ubuntu 20.04.3 LTS,1
IDE version: Visual Studio 2022 on Windows 10 Pro,1
