Sentence,Opinion
Still not working for me as of: 2.6.22-12-generic #1 SMP Sun Sep 23 18:11:30 GMT 2007 i686 GNU/Linux,0
"Let me first say, I am really impressed with gideon. It shows a lot of potential! I am really looking forward to the stable releases.",0
I tried $ sudo to no avail.,0
looks good to me too.,0
"I never saw the problem with Edgy, and although I only ever ran Feisty on this PC for a day before changing to Gutsy, I never saw the problem there either.",0
"Thank you for taking the time to report this bug and helping to make Ubuntu better. It seems that this is the way deskbar-applet is working now, the popup has been removed from the code, so you're not gonna get it from newer releases i'm afraid, anyways, you can always open a report in http://bugzilla.gnome.org under the deskbar-applet product, thanks in advance.",0
Crash after livecd boot.,0
I found a (temporary) solution,0
"Bajusz, it sounds like there's still a leak at least in preferences view.",0
i also got this crash today when i was installing some updates. fortunately i got nothing lost,0
i don t think so...not all of the buttons have icons on them,0
i confirm that this problem still exists in current jaunty.,0
"i can't get dhcp or static ip working, but i haven't tried andy's suggestion above.",0
"Yes, rmmod'ing snd-hda-intel before shutdown fixes poweroff.",0
i don't think it is that hard.,0
"so maybe the fix for those will also fix this one. also gives hope that even if this doesn't make it into gutsy final we'll get a fix whenever alsa releases, which should be soon as they're already at rc3",0
"@John Vivirito, TZ and Kecsap are on the right track. This bug is not about typos. This bug is about the substance of the description.",0
excellent idea. having the line counter right in the apply patch wizard would finally give us a standard way of counting lines that everybody could use easily,0
Taking the acpi_sleep parameter out of the kernel line on boot also did not help.,0
i have the same problem as etienne and sebastian,0
I have tried different schedulers and made no difference.,0
"Yes, that would make sense for udev or anything else that enumerates through devices and partitions.",0
"no audio works at all, reboot is needed",0
i have exactly the same behavior as the one described by akkana peck.,0
"Hello, It is a pity that this software is still not included in official Ubuntu repositories, I hope it will be for Lucid...",0
I still have this problem with Gutsy RC Desktop CD as well.,0
plus i don't see a gnome-python-gksu package in the hardy repos,0
"that was good constructive advice, only the card is 512 mb and max setting in my bios is 256mb.",0
"Unfortunately, I didn't keep notes and don't remember the details.",0
"I do not package it from a .xpi, because this package is platform depending.",0
i'm using same version of gdebi but i don't face any problem anymore,0
"This seems to have been fixed for me with the latest updates. Aug 7, 2007 1400UTC with all updates available installed.",0
"no you did not, we usually add comments to the bug to save time for the person that is fixing it.",0
"@Rockwalrus: thanks for the insight! So, suppose the .deb only includes the minimum necessary to install plug-ins (I think that would be the platform install; a bit more than RCP).",0
We shouldn't spam the bug tracker for unrelated stuff.,0
"i've seen variants of this problem on other machines, and afaik it's been reported on amd64 too.",0
Problem (crash) still exists in latest Release Candidate,0
I also downloaded the version off of Mozilla's main site and it has the same problem.,0
i was unable to find a xen version of the linux-image-2.6.27- tree in hardy or intrepid.,0
I think Tormod hit the nail on the head on that (but I don't know blkid internals too).,0
"no, some change from 2.6.20-12 to 2.6.20-12 broke everything, so now basically no tifm cardreader works.",0
I am also having the same problem. Adding myself to the voice group and downloading the latest version from the PPA did not resolve the problem.,0
"I am not able to reproduce this in Jaunty, marking Low, Incomplete.",0
"thanks for the tip chris, i came to the exact same conclusion when looking at the code today. i just hope we will be able to stick to the jgit api and don t go back to using egit",0
it didn't work for me.,0
"I can confirm that manually installing old versions (from Feisty) of dhcpcd, net-tools and ifupdown fixes the problem of assigning IP-addresses using DHCP to virtual interfaces.",0
The Sponsors team should never be assigned bugs.,0
It would be helpful if everyone could test the latest Hardy Alpha release . You should be able to then test the new kernel via the LiveCD.,0
It doesn't work anyway.,0
I had the same problem with my T60.,0
i can't use my wireless etherner intel.,0
"Rusivi2, see this bug for your problem It helped me solve the same problem you have.",0
I don't see much point in being able to flip the aspect *after* the creation of the rectangle.,0
I had the same problem here (Gutsy tribe 5 with al the latest updates).,0
"I'm dropping the 8.04.1 milestone, which I don't believe to be a realistic goal at this juncture, but an SRU for this issue still looks reasonable to me.",0
Thanks dRewsus! Your workaround has worked for me too.,0
"the nls class doesn ' t seem to provide me with the same functionality that platform.getresourcestring does, so i am assuming that bundlefinder would do the job that i need",0
i had the same problem as described here.,0
unfortunately this fix didn't do it.,0
"yes, though i could also live without that button. i doubt people are going to toggle this frequently.",0
"hi, no, it is not an issue in oneiric.",0
Same happens to me on Ubuntu Karmic alpha 6 (64bit) with Firefox 3.5 and flash 10.0.32.18,0
"No I haven't tried the amd64 yet, just the i386. I know I can run 64bit, but I'm still not using it for now as it doesn't seem to have as good support",0
I guess /etc/defaults is also a good place for a variable to source.,0
"Still getting the same problem. This time however, there is no cursor like there was before and on my laptop the keyboard does not work. All i can do is turn off then back on.",0
yes this is exactly the same problem I have had.,0
Changing to the deadline scheduler appears to alleviate this bug for the most part.,0
I concur with Pekka.,0
"Guys, I don't see what the problem is.",0
You are right on both counts.,0
Strange. I made the change suggested by Rubin setting the IRQs to Auto. This morning I'm running on mains and the problem doesn't now occur.,0
"Again, I think it's a brilliant idea Martin.",0
"I am NOT affected by this bug. No matter how much blender or k3b rendering I do, I am not able to get it to lockup, I was however affected when running Gutsy. Also does not lockup even when running compiz blender and k3b all at the same time.",0
"The patch applies cleanly for me. I've also asked on IRC and persia confirmed it, too. Resubscribing u-u-s.",0
"This is NOT a normal state, this bug is 2 second fixing so update it for edgy and let users have their showfoto again.",0
"I'm currently compiling 2.6.23 and will give it a try, too.",0
"this is not about internal strings (#include <nsString.h>) but about external,",0
"Yes, I would say it's stable enough for trunk.",0
the splash screen not being used is not a bug but a decision,0
As Asleigh Gordon stated I can also confirm that my Broadcom card now works solidly on Hardy using b43-fwcutter.,0
neither etienne or dark soul solution works for me.,0
i agree with making f-spot the default for importing photos and removing gthumb from the cd.,0
"That worked! Apparently, the rc3 DOESN'T work, whereas rc2 does. I haven't got a clue why, but with the above steps it only works for rc2.",0
"I've made a package based on Debian's version, it will be in my PPA if I'm ever accepted into the beta testers team.",0
"unfortunately this wont work here (dapper), the package resolution of the installation script seems not to work properly, and i cant fix this.",0
i'm confirming this problem with hardy alpha-2 on asus a8js and on gutsy everything runned fine.,0
I've just found something odd,0
I have just tested it and it works fine. Thank you.,0
And I don't have unclutter running or even installed (Ubuntu 64 9.10),0
Hello! Same problem with Ubuntu Gutsy Tribe 5 with firefox and thunderbird,0
I didn't use nvidia and I have this problem.,0
I've been having the same issue since Feisty.,0
"Sorry Alex, I'm getting that script failing in several way, lots of syntax trouble.",0
I have exactly same trouble on a nVidia card,0
it seems that my problem and the problem of xandl12 are not related.,0
"Sepang audio works using Realtek's latest drivers, including record. We would prefer a backport, and are looking to find the module which we need to investigate by process of elimination.",0
not the only one - I've got this too,0
"I had feisty installed on my HP Pavillion Laptop, and migrated to Gutsy, everything worked o.k",0
It seems to be fixed. I didnt realize the package had been updated.,0
I have the same problem in Ubuntu 9.04 using evolution 2.26.1.,0
Ditto: no sound on D830 with Kubuntu Gutsy Tribe 5 i386. There was one little change over this week end,0
Same here - and no bluetooth devices!,0
"It 's not a really new issue, it started more than one week ago but I forgot to report it",0
"Looks like this bug has been fixed in Hardy and involves Gutsy only. The attached debdiff (based on Milan's patch) fixes this issue. Built, installed and tested.",0
Steve - Its unlikely unless it gets fixed upstream with ALSA 1.17 which eventually get backported to Hardy LBM.,0
confirm: steve's workaround works for me in gutsy.,0
psypher: Turning off swap definitely doesn't help for me as I've tried it with or without swap.,0
"On my Latitude D630 Sound is working too. The nonlinear volume Control appears here too, but this is an other issue. I think.",0
Sorry to have further muddied the waters. I would suggest using this issue to deal with problems specifically related to this IDE controller. I again apologize for adding to the confusion with my previous post.,0
I just tested with the daily live CD (version 2008-03-19). I was able to duplicate the problem.,0
I can't check this problem anymore because the computer that was mentioned in the original post was thrown away a long time ago.,0
"Sounds fine to me, I guess...",0
"As mentioned in the upstream bug report, the sound problem is intermittent. Mostly, it doesn't work. But even when I do get sound, I cannot capture and get the same message mentioned by Burt.",0
Adam: I can confirm the behaviour you describe with kernels before May (e.g. 2.6.22). The problem seems to have been fixed in later 2.6.26 kernels.,0
"this is just imho, but personally i don't see much value in a ""resize"" (or hdv) button.",0
I can confirm this problem on Asus eee 1000H. It is detected as Logitech wheelmouse.,0
i see that this is the only solution but that will harm a lot of themes including mine that has created the window border design for one pixel width.,0
"Oliver is perfectly right about the gdm, due to my present problems with using ldm I am very much up to date on how to setup gdm 8-) Best, r.r.",0
it does not seem like there will be a fix in feisty ...,0
The same happened to me. I am running Gutsy with the latest updates.,0
"dotty, this cannot be fixed with python code.",0
"Yes, the patch works.",0
"sorry, but i disagree with that solution. the underlying problem is described in https://issues.kolab.org/issue3801 and https://issues.kolab.org/issue2869, this is a bug in the kolab server, it s not reporting an error when logging in without the domain name and instead just lists no folders",0
i'm glad to say that the issue appears fixed for me too in hardy today.,0
"Sorry, I could not see the relevance, as I understand.",0
"I agree that it is convenient to be able to set a default value from the place it is used (e.g., the Image->Scale dialog) instead of having to open the Preferences and find the corresponding option.",0
Didn't get the result I expected,0
"Bryce, yes that sounds reasonable, although the data is only from one single user.",0
so I don't think it's Ubuntu-specific.,0
I don't have the problem with a recent kernel any more. It works for me.,0
i had tried xfce awhile back under gdm and that did not work.,0
"I have this same problem, I've just tested using Ubuntu 8.10 beta, It happens the same problem using 8.04, but there is no problem with 7.10.",0
"however, it is not obvious to me that these patches will fix the bug you have attached them to (which is almost certainly fixed in gutsy anyway).",0
I'm having this issue as well (Ubuntu 9.04 64-bit).,0
Bug is still present in Nautilus version 1:2.20.0-0ubuntu7 but is now intermittent.,0
"Hi, I can confirm that MSI M662 has the same touchpad and has the exactly same behavior listed above.",0
impossible to do it again because i cannot connect to the net.,0
"@clovepower, I think you are right.",0
"however, it is not portable at all.",0
"Happens here too on a brand new T61 with irq 23, pretty much same backtrace, with latest kernel from gutsy.",0
"looks like your patch never made it into udev, mdz.",0
"i guess you ' re right martin, but this will make the patch a little bit more complicated as the current patching mechanism is not very helpful in counting added/removed lines",0
it seems gnome 2.18 won't include this patches.,0
@Miika-Petteri Matikainen: Patch3 works beautifully for me! Corrects the issues I had originally.,0
Actually I would like not to add yet another entry in intl.css but to fix it in aboutMozilla.xhtml.,0
"i second mike's description of the problem, above.",0
i don't think gnome was configured to use pulseaudio as far as i didn't configure anything.,0
roma's solution worked for me!,0
"The same casper-rw file system corruption happens here in the Lucid 10.04.2. I was first tricked to believe there were bad blocks, then realized I was wrong after more test and Google to this thread. I know Steve's patch is not for the Lucid but I still tried, hoping it will work.",0
seems to work fine now.,0
both ekiga 3.2.5 and ekiga-snapshot give me this error on Karmic. I cannot use my sip programs even if I stop the moblock,0
"I can confirm that this bug is still an issue on Ubuntu 9.10, and that the workaround suggested by Pablo Rodr???guez works.",0
"In my case, Master doesn't do a thing, but PCM instead changes volume just fine.",0
Can confirm that setting wireless rate to 5.5M works wonders. Getting consistent 450 KB/s transfer rates now and seems stable.,0
to me it's not really an option.,0
"i guess you ' re right martin, but this will make the patch a little bit more complicated as the current patching mechanism is not very helpful in counting added/removed lines",0
I think they just made the scrolling a bit faster but they didn't make a way for us to set the scroll speed. So the upstream bug wasn't really the same as the downstream one.,0
"I unchecked the ""use time"" box in gconf, and it's working fine.",0
Smashing my head against this right now. I see that those Jaunty packages depend on newer versions of libc and stuff. I'm currently running Intrepid but this is a production box and I don't really want to use a development version.,0
I solved my problem,0
but keeping backups of kernels all the time isn't a nice solution either.,0
"I agree that it is convenient to be able to set a default value from the place it is used (e.g., the Image->Scale dialog) instead of having to open the Preferences and find the corresponding option.",0
"i don't believe this is related to the exact package being installed, rather the installer itself or a back-end process.",0
"KamleshUbuntu, thanks for the update. This sounds promising for you.",0
"no, i do not use a virtual private network.",0
Mario Carrion's comment was an insipration. I took a guess and added this to /etc/modprobe.d/alsa-base options snd-hda-intel model=thinkpad-t61p at the very end of the file.,0
"According to the wiki page above, my card shouldn't be blacklisted.",0
the file is working fine for me...,0
"There's no need to disable MSI for the whole kernel, one can fix this applying appropriate flags to a forcedeth module",0
I get the same buggy video playback.,0
Jon Phillips does not represent any organization through this email address.,0
this seems like a good patch but i haven ' t tested it since i don ' t have a test case,0
"i just tried removing active-updates.xml and that didn ' t seem to help. in fact, i can ' t seem to find the .mar file from the second update cycle anywhere on my hdd.",0
The proposed workaround solved the issue for me !,0
"Jared, Igor and Exactt and others with problems introduced in recent Ubuntu versions: This bug is related to something introduced in Gutsy (version 7.10). I still (!) have problems related to this.",0
"status confirmed i agree, the least we should do is give a proper error.",0
"It may not be related, but we were having speed issues with tracker in some computers here",0
Alex claims this to be fixed in gutsy.,0
kdesu version 1.1-0ubuntu2.2 doesn't fix it.,0
In my system I had the same problem.,0
I have just noticed this bug marked won't fix and wishlist.,0
i can confirm that the package posted by pavel rojtberg fixed this problem for me.,0
"It was fixed a while ago for most camera's (see earlier in this bug report), but the D40x is still broken",0
"after completely uninstalling network-manager, all problems solved, the card works nicelly.",0
phaserman: this is not the same problem as your link.,0
"i am having the same 'gnome-terminal' problem, except my computer is far away in a server room, so i am using nx client to log into it.",0
"crap, sorry, that should have been ubuntu. not baltix",0
"Yes, I did, and it seems to work as a workaround",0
"i don't think i loged in and out, as i'm the only one using this machine, and don't usually log out, but i've seen this abnormal behaviour several times.",0
"Confirming Vitor Lamas Gatti's comment; it works great on 7.04, but crashes on 7.10.",0
"anyway, this is not something to be fixed, but rather a change that needs to be discussed with people like e.g. leinir.",0
i have tried it with a nvidia raid controller and it works!,0
"Thanks for your bugreport. I can not reproduce this behaviour here, If I use 0.59.23 I get the upgrade button.",0
"i have exactly the same problem, but not only in ubuntu, but also with the gparted-livecd 0.3.7-5.",0
tried to boot on different machines and different cd drives with no success.,0
"I had the same problem, i have ubuntu karmic amd64.",0
I'm still seeing the issue with my machine updated to hardy and using linux-image-2.6.24-11-generic. On boot I get dropped to a busybox shell because the hdd/controller cannot be initialized.,0
"Yes. The intention here is to respond to events instead of having absolute values like the previous design. So that unplugging is an event that is responded to, and so is plugging in or going idle.",0
"i don't think ntpd can help me here, as it is designed to correct small time drifts, update daylight savings etc.",0
Actually I am having the same problem too,0
"Sorry, it's been available since 1.2.3, but it hasn't been included in any Ubuntu package.",0
I've been having the same issue since Feisty.,0
I'm still running ubuntu 8.04 but actually don't have reproduced the bug since I bought this new PC.,0
"Yes, the patched kernel is for jaunty, but you don't need to change to jaunty to try it out. Simply download the linux-image .deb file for your architecture (i386 or amd64) and install it with gdebi or with dpkg -i then reboot into the new kernel.",0
the fix for zthe applet to not run on ltsp clients.,0
The problem is the same and the update don't resolve nothing....,0
"Tim, the option should be not defined by default, which means auto-rotate for best fit on image files.",0
"#10 Well, it actually is a bug.",0
Martin - It looks like with the fixes in DKMS and kernel that kernel-packages in Gutsy proposed is no longer relevant. I think it is safe to remove.,0
"Yes, I did, and it seems to work as a workaround",0
but i wouldn't call it the white screen of death.,0
This bug was fixed in the package epiphany-browser - 2.22.3-1ubuntu1,0
some flash videos wont play but its not really a showstopper IMHO. same package no changes needed other than changelog to get it to build and run in feisty.,0
I agree in full that the new problem of not being able to receive files from Symbian devices is a new problem and should be tracked in a different bug.,0
I don't agree with the priority assignment either.,0
"I had the bug just after installing ubuntu. So it was with the normal configuration. I have another Ubuntu 7.10 virtualized using Virtual Box and it is affected by this bug, so you can try if you want.",0
the script-fu-select-to-foo scripts are deprecated and do not any longer register a menu entry,0
i absolutely agree that this should be marked high priority.,0
"We don't need most of the information you post, we'll tell you when we want something more.",0
"Hi, I am relatively new to Ubuntu. I am presently using HP 6940 and I have the same complaints. I tried the 'sudo aa-complain cupsd' command with no luck.",0
I've tried booting the new kernel and it makes no difference unfortunately.,0
Brian this fix seems to of worked I now have a res of 1280x800 :) Many thanks.,0
I just tried Kai's fix on a Dell Inspiron 1501 Radeon Xpress 200M runnning Gutsy. No luck though!,0
"Hi, yes it is a very good piece of software. I would like to see it in Ubuntu. Vincent",0
it is still not fixed.,0
"Hi, on my acer-extensa 5620 i had the same problem with internal mic.",0
"i don't think this is worthy of an sru, but it will get picked up the next gutsy lum release.",0
"Hi Dan, new package needs to be included in current Ubuntu development version first before it can be considered for a stable release. Then then the package go though SRU or backport process. I hope this helps.",0
I don't think that this should be dependent on being able to resize freely at all...,0
It is very useful tool and I use it weekly to manage my photos and videos.,0
Update - Aaron says he does not have an ETA for adding 8400M support.,0
I have a customer reporting this same issue and looking forward to provide any further information needed to advance this through resolution.,0
Still not working for me.,0
i also get this error on booting the live cd on my desktop here are the specs of the computer.,0
"The desktop apps didn't slow down significantly or grey out at all (I was running FF3 RC1, a vmware VM, and Thunderbird). I also recently switched to the 32bit kernel, but I don't think the 32bit 2.6.24-17 kernel was any different from the amd64 one with respect to desktop responsiveness under disk I/O load.",0
Indeed the package in proposed is working. Thanks,0
"FWIW, I'm not nearly as keen on disabling that one, and am fairly-to-surely likely to WONTFIX such a bug.",0
"again, i think it ' s a brilliant idea martin",0
"@mirco: your issue is completely different, since you use different hardware.",0
This was working fine for me on my ThinkPad X61T laptop until the latest Kernel this worked fine.,0
"I firstly failed to connect to a unsecured network, but then after that failed, I tried the WPA2 EAP-TTLS/PAP network, and it connected. NM still doesn't store anything in the gnome-keyring, which seems broken in general.",0
I can confirm that Shawn Fisher's fix works just fine on my machine.,0
"sudo /etc/init.d/gdm start Does not work, I get a blank screen.",0
"This was confirmed as fixed for two people, Chris still experienced it.",0
This issue was once fixed already and I have a feeling that this isn't system-config-printer related anymore.,0
I think the most simple solution to this is just to have a simple key for all PPAs.,0
I was able to find the NLS class but I didn't find the BundleFinder class.,0
I have the same reports as to highlight/wrap combinations as Luca.,0
"Hi, I had terribly fluctuating speeds on the SATA drives in my machine, and it sometimes the entire OS would stall and sometimes not. I'm not 100% sure this Ubuntu bug report applies to my situation.",0
"All done: License questions is solved (GPLv3), simple-patchsys.mk removed and made it lintian clean.",0
don't really think i'm capable of looking through them and finding out what is wrong.,0
"I am a Canadian and had the same problem, but I seem to have found a work-around.",0
thank you gareth for your help but your solution doesn't work for me,0
"The crash happend only on the first run of thinderbird after installing it on a fresh Tribe 2 install. I installed the package ""thunderbird"". Everything is working for the second run.",0
This has not been observed any more since Tribe 3,0
thanks a million sebastian trueg. i really appreciate k3b and its ease of use.,0
you've a long running connection to a web server where you're downloading lots of data so i don't think it's the same cause.,0
"Thank you Daniel Stoyanov for your report, is the crash reproducible? if so, would you please indicate a test case to reproduce it. Indicate which extensions/plugins do you have enabled. Thanks in advance",0
the software is non functioning and misleading.,0
This bug was fixed in the package notification-daemon,0
Still broken in Intrepid COMMENTNUM Red Hat Bugzilla #485588,0
"good point, i have released this clarification to head",0
I am a very unexperienced Linux user,0
"comment on attachment 555658 thunderbird patch v1 this looks fine, although there may be some ambiguity between whether we are just indexing messages really slowly or are working some other type of jobs",0
"Please do not keep posting +1 comments, it only creates extra bugmail and does not have any constructive purpose.",0
Yeah. I thought about ext4 too.,0
"I think I still can't really ask for sponsorship in this upload, and the next one, didn't know dput would have commented here.",0
Thanks Helton. I have put it in rc.local for now.,0
"No pauses, no windows greying out, and FF3 was responsive all the way through. It's a pity that the server kernel doesn't configure the sound card etc, otherwise I'd just use it instead of the generic one.",0
I agree that Albert's idea makes sense.,0
"One more comment on this; I can understand the ""conservative"" behaviour, but when an array was degraded, the boot process halted with NO MESSAGE indicating what was wrong.",0
Thanks; in the end I got it to work by building the _rpy2051.so library from source using the steps described by Diwakar Gupta on 31 Oct. 2007.,0
"Hi, I tried the riverfr0zen's tip, but it didn't fix a thing.",0
I have been working with my T61 the whole day using the new BIOS and as far as I can tell the problem seems to be really gone,0
"Unfortunately, I'm still seeing this problem with the latest Gutsy libgtk.",0
i just did as before sudo apt-get install module-assistant (useless cause you already have it if it's not the first time you do the trick) sudo m-a update sudo m-a prepare sudo m-a a-i alsa and it works as before.,0
I don't know if that did something to screw up what I mention below. The compiz thing has been NOT starting right from the get go.,0
"Now that NM 0.7 has landed in jaunty, it would be great if the patch could be applied to the released package.",0
i cannot get bt to connect beyond pairing in any gusty package.,0
I can confirm this.,0
"also, we should keep in mind that emptying this file on session startup may not be sufficient.",0
I use to have the same problem with when I installed Debain Etch.,0
"@manty01actual, this has nothing to do with your scsi.This is just a bug in the Broadcom PATA chipset driver.",0
"Now, after the patch, I was able to successfully upgrade from 7.04 to 7.10",0
"Thanks for taking the time to report this bug. Unfortunately we can't fix it, because your description doesn't yet have enough information.",0
"Hi, This is probably the same cause as bug 136837. Thanks, James",0
Note that this was NOT fixed when Ubuntu Beta ISOs were created - it's still very present in Beta LiveCD...,0
worked fine in Feisty.,0
"Ok, I don't want to hijack the bug comments but if you're interested here's my xorg.conf for xinerama with fglrx which works with no kernel module as described.",0
My experience has been the same as Don Melcer's (above);,0
you bug report is probably not related to this one as it is about a different video card.,0
i agree that the names are quite confusing,0
"I don't think it was actually fixed, if you look at the upstream report.",0
Works for me. Thanks Sebastien!,0
I don't think I had them with 52... It happens if my mouse happens to sweep through all the icons on my dock. The only way to get the titles to disappear is to hover back over the icon.,0
I'd like too! Ready to learn!,0
i disagree that it is a regression that is critical for feisty;,0
I have exactly the same problem as Jack on Lenovo X61 tablet.,0
"On average it took 38 seconds using the beta (trackerd disabled, no deskbar applet). However, with the latest updates it takes about 50 seconds.",0
Installing xserver-xgl solved the problem in my case.,0
i am unable to reproduce this bug here.,0
ok i got the hardy alpha 5 and the sound is ok with good quality..,0
"Sorry, Charlie, I did not realise my comment was lost. I typed it this morning, after doing the test. Perhaps I did not hit the ""post"" button, or the data was lost somewhere else.",0
"But I agree, that some more details wouldn't do any harm - I will try to do that in the future.",0
"I've looked around for ages searching for a solution, following everything that has been mentioned or linked to in the posting above to no avail.",0
I think I may have this same bug with Intrepid Ibex.,0
this was unfortunately not reproducible (or i did something different in betweeen).,0
I'm seeing a similar problem since the gutsy upgrade that would kind of support the video thesis of naught101.,0
i think forcing the keyboard to act like a windows one is a bad idea.,0
this debdiff looks good. thanks for getting it tested!,0
"Cheese neither works correctly with the driver here, but I think it's a problem with Cheese. so cheese might be broken, not the driver.",0
"jrfrost 's solution seems to fix my problem, me, the original reporter almost one year ago!",0
"Suspend is working fine on Gusty and Hardy, but not resume. I always end up with a black screen and some white and orange ""artefact"" at the top left and bottom right of the screen when the computer resume and I can't do anything, except hitting the power switch.",0
"To first questtion, that part code just base on others' patch, I agree upon reading it is better.",0
"In addition to the solution posted by Diwaker Gupta, I found that the source code in rpy.py file needs to be changed",0
"I agree auto dectect string encoding is difficult, especially short string like audio file tags, there no perfect solution.",0
i am not sure where to write it so it won't be overwritten ps2 mouse erratic - parity errors - lost synchronization errors https://bugs.launchpad.net/bugs...,0
"Bryce, yes that sounds reasonable, although the data is only from one single user.",0
My personal experience led me to the conclusion that K3B doesn't not play well on some configurations.,0
"Thanks to plun and EricPadman. ... $ export LD_LIBRARY_PATH=/usr/lib/firefox $ export MOZILLA_FIVE_HOME=/usr/lib/firefox works for me, too.",0
"anyway, it did enhance the overall performance a bit but unfortunately it didn't solve my main problem - it only puzzled me further!",0
"dmidecode (on Feisty) attached - pretty much the same as Krzysztof's, except the BIOS is at a later revision (2.5.1 vs 2.5.0)...",0
I don't believe the GUI reads your .bashrc so you could set it in /etc/skel/.bashrc,0
Hi there!! I was facing the same problem of you guys.,0
Simple answer: no.,0
but I'm not convinced that the corruption is caused by libc6 because corruption of other packages have occurred as well.,0
i don't think this is a driver problem either.,0
"Hi Richard, thanks for the notice on that commit.",0
commenting the virtual line in xorg did not work for me.,0
This is fixed in our current local repository and it will be part of the next upload.,0
"Looks like they're still working on the ath5k driver, however, since it's been included in the master kernel git tree it means that it's passed whatever standards drivers typically need to be included in the kernel.",0
"johannes, i agree with peter, there is a 180 second delay in the code in an ""if"" block just before the suggested location for the patch.",0
"hardy didn't manage any better either, and both were clean installs.",0
"I believe this bug (""The suspend scripts do not restore the cpufreq governor on resume."") is the same as this other bug from 2006:",0
"Hi, not at all, I don't have access to the server nor can ask the admins to change this policy company wide.",0
We've put some fixes in and they've not worked as well as we'd like so there's still some work to do.,0
"malcolm: no, i cannot confirm this.",0
I can confirm that this is busybox. I get segfaults when calling 'busybox mount -o move ...',0
It does not happen every time to me either!,0
Same happens to me on Ubuntu Karmic alpha 6 (64bit) with Firefox 3.5 and flash 10.0.32.18,0
so I don't think that is the problem.,0
It'd be helpful if you were to do some research into this extension and add information about its license etcetera to the wiki page,0
I thought I waited long enough - I had read that comment about the 180s delay - but I didn't. I just tested it again and booting with a detached disc continues after 3 minutes.,0
I agree with vnieto. Simon's route is fine too.,0
Found another small regression.,0
i have the switch user white screen problem as described by exactt as well,0
So the workaround isn't reliable and this package should have it's importance put back to 'High' or at least 'Medium'.,0
"Thanks, Michael Hofmann, for the testing. Patch approved for feisty-proposed",0
Stathis nothing happens.The problem still exist.,0
I have no objection to closing this out and considering it an extension problem.,0
this is not an update to the existing driver as much as a request for an additional driver.,0
Install the latest software update for optimal performance.,1
Connect the external hard drive to the USB port.,1
Power on the computer and log in to your user account.,1
Launch the web browser and navigate to the specified URL.,1
Create a new folder on the desktop for organizing files.,1
Open the command prompt and run the system diagnostic tool.,1
Adjust the screen resolution to match your display preferences.,1
Install antivirus software to protect against malware and viruses.,1
Connect the printer to the computer using a USB cable.,1
Update device drivers for improved hardware compatibility.,1
Configure the firewall settings to enhance system security.,1
Customize the desktop background to your personal preference.,1
Organize your files into folders for a more streamlined workflow.,1
Set up a password for your user account to secure your data.,1
Open the file explorer and browse to the desired location.,1
Install a reliable text editor for coding purposes.,1
Connect the webcam and adjust the settings for video conferencing.,1
Enable automatic updates to ensure you have the latest software.,1
Run a disk cleanup to free up storage space on your hard drive.,1
Create a backup of important files using cloud storage.,1
Set up a virtual machine for testing software in a controlled environment.,1
Install a graphics design software for creative projects.,1
Configure the email client with your account settings.,1
Adjust the power settings to optimize energy consumption.,1
Install a password manager for secure and convenient access.,1
Run a malware scan to check for potential security threats.,1
Customize the taskbar for quick access to frequently used programs.,1
Install a PDF reader for viewing and editing documents.,1
Set up a dual-monitor display for increased productivity.,1
Create a system restore point before making significant changes.,1
Install a cloud backup service to safeguard your data.,1
Open the system preferences and personalize your user settings.,1
Connect the Bluetooth device and pair it with your computer.,1
Install a coding IDE for software development projects.,1
Set up a virtual private network (VPN) for secure internet browsing.,1
Open the network settings and configure the Wi-Fi connection.,1
Create a shortcut for easy access to your favorite applications.,1
Install a disk encryption tool to protect sensitive data.,1
Run a memory diagnostic to check for any hardware issues.,1
Customize the mouse and keyboard settings for comfort.,1
Set up a scheduled task for automatic system maintenance.,1
Open the control panel and adjust the system sound settings.,1
Install a cloud-based collaboration tool for team projects.,1
Connect the external monitor and extend the display.,1
Update the software licenses to ensure compliance.,1
Customize the browser settings for a personalized experience.,1
Install a password-protected screensaver for security.,1
Open the system monitor to check resource usage.,1
Configure the sleep settings to conserve energy.,1
Install a video editing software for multimedia projects.,1
Connect the microphone and adjust the audio input settings.,1
Set up a data backup schedule for regular protection.,1
Customize the desktop icons for easy navigation.,1
Install a system cleaning utility for temporary file removal.,1
Open the task manager to monitor running processes.,1
Connect the external speakers and adjust the volume.,1
Install a project management tool for team collaboration.,1
Adjust the color calibration for accurate display representation.,1
Configure the browser extensions for enhanced functionality.,1
Install a version control system for code collaboration.,1
Connect the external hard drive and perform a data transfer.,1
Set up a password-protected screensaver for security.,1
Open the system preferences and adjust the display settings.,1
Install a note-taking application for organizing ideas.,1
Connect the scanner and install the necessary drivers.,1
Customize the keyboard shortcuts for efficient navigation.,1
Install a music production software for creative projects.,1
Connect the external webcam and adjust the camera settings.,1
Open the control panel and configure system notifications.,1
Install a disk cleanup tool for optimizing storage space.,1
Adjust the font settings for improved readability.,1
Set up a scheduled backup for automatic data protection.,1
Connect the graphics tablet and install the required software.,1
Customize the taskbar icons for quick access.,1
Install a password generator for creating strong passwords.,1
Open the system preferences and configure user accounts.,1
Connect the game controller and install the necessary drivers.,1
Adjust the touchpad settings for optimal sensitivity.,1
